cid,pref,city,住居表示実施状況(entire/partial/not yet),調査年月日,実施状況公開情報,"公開フォーマット
（PDF、CSVなど）",国土地理院住居表示住所デジタルデータ,MEMO
14108,神奈川県,横浜市 金沢区,一部地域で実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14108.html,
14109,神奈川県,横浜市 港北区,一部地域で実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14109.html,
14110,神奈川県,横浜市 戸塚区,一部地域で実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14110.html,
14111,神奈川県,横浜市 港南区,一部地域で実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14111.html,
14112,神奈川県,横浜市 旭区,一部地域で実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14112.html,
14113,神奈川県,横浜市 緑区,一部地域で実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14113.html,
14114,神奈川県,横浜市 瀬谷区,未実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,none,none,
14115,神奈川県,横浜市 栄区,一部地域で実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14115.html,
14116,神奈川県,横浜市 泉区,一部地域で実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14116.html,
14117,神奈川県,横浜市 青葉区,未実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,none,none,
14118,神奈川県,横浜市 都筑区,一部地域で実施,2021/10/18,https://www.city.yokohama.lg.jp/kurashi/koseki-zei-hoken/todokede/jukyo/jisshi/jisitikumei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14118.html,
14131,神奈川県,川崎市 川崎区,一部地域で実施,2021/10/18,https://www.city.kawasaki.jp/250/page/0000017887.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14131.html,
14132,神奈川県,川崎市 幸区,一部地域で実施,2021/10/18,https://www.city.kawasaki.jp/250/page/0000017936.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14132.html,
14133,神奈川県,川崎市 中原区,一部地域で実施,2021/10/18,https://www.city.kawasaki.jp/250/page/0000017964.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14133.html,
14134,神奈川県,川崎市 高津区,一部地域で実施,2021/10/18,https://www.city.kawasaki.jp/250/page/0000053146.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14134.html,
14135,神奈川県,川崎市 多摩区,一部地域で実施,2021/10/18,https://www.city.kawasaki.jp/250/page/0000018033.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14135.html,
14136,神奈川県,川崎市 宮前区,一部地域で実施,2021/10/18,https://www.city.kawasaki.jp/250/page/0000018019.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14136.html,
14137,神奈川県,川崎市 麻生区,一部地域で実施,2021/10/18,https://www.city.kawasaki.jp/250/page/0000018040.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14137.html,
14151,神奈川県,相模原市 緑区,一部地域で実施,2021/10/18,https://www.city.sagamihara.kanagawa.jp/_res/projects/default_project/_page_/001/008/001/juukyohyouji_itiran_midori.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/14151.html,
14152,神奈川県,相模原市 中央区,一部地域で実施,2021/10/18,https://www.city.sagamihara.kanagawa.jp/_res/projects/default_project/_page_/001/008/001/juukyohyouji_itiran_chuou.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/14152.html,
14153,神奈川県,相模原市 南区,一部地域で実施,2021/10/18,https://www.city.sagamihara.kanagawa.jp/_res/projects/default_project/_page_/001/008/001/juukyohyouji_itiran_minami.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/14153.html,
14201,神奈川県,横須賀市,一部地域で実施,2021/10/18,https://www.city.yokosuka.kanagawa.jp/2450/jhyouji/index.html,HTML,none,国土地理院住居表示住所デジタルデータがない
14203,神奈川県,平塚市,一部地域で実施,2021/10/18,http://www.city.hiratsuka.kanagawa.jp/sumai/page-c_00742.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14203.html,
14204,神奈川県,鎌倉市,一部地域で実施,2021/10/18,https://www.city.kamakura.kanagawa.jp/juukyohyouji/machimei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14204.html,
14205,神奈川県,藤沢市,一部地域で実施,2021/10/18,https://www.city.fujisawa.kanagawa.jp/kentiku/machizukuri/tochi/jukyo/jisshikuiki.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14205.html,
14206,神奈川県,小田原市,一部地域で実施,2021/10/18,https://www.city.odawara.kanagawa.jp/municipality/c-planning/building/etc/j-sinsei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14206.html,
14207,神奈川県,茅ヶ崎市,一部地域で実施,2021/10/18,https://www.city.chigasaki.kanagawa.jp/machidukuri/jukyo/1008001.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14207.html,
14208,神奈川県,逗子市,一部地域で実施,2021/10/18,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/14208.html,
14210,神奈川県,三浦市,一部地域で実施,2021/10/18,http://www.city.miura.kanagawa.jp/shimin/juukyohyouji_setteitodoke.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14210.html,
14211,神奈川県,秦野市,一部地域で実施,2021/10/18,https://www.city.hadano.kanagawa.jp/www/contents/1001000000607/index.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14211.html,
14212,神奈川県,厚木市,一部地域で実施,2021/10/18,https://www.city.atsugi.kanagawa.jp/shigoto_sangyo/kenchiku/8/index.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14212.html,
14213,神奈川県,大和市,一部地域で実施,2021/10/18,http://www.city.yamato.lg.jp/web/content/000171784.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/14213.html,
14214,神奈川県,伊勢原市,一部地域で実施,2021/10/18,https://www.city.isehara.kanagawa.jp/docs/2007060600018/,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14214.html,
14215,神奈川県,海老名市,一部地域で実施,2021/10/18,https://www.city.ebina.kanagawa.jp/faq/sumai/jukyohyoji/1002533.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14215.html,
14216,神奈川県,座間市,一部地域で実施,2021/10/18,https://www.city.zama.kanagawa.jp/www/contents/1315787753958/index.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14216.html,
14217,神奈川県,南足柄市,未実施,2021/10/18,none,none,none,
14218,神奈川県,綾瀬市,一部地域で実施,2021/10/18,https://www.city.ayase.kanagawa.jp/hp/page000037800/hpg000037777.htm,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14218.html,
14301,神奈川県,葉山町,未実施,2021/10/18,https://www.town.hayama.lg.jp/soshiki/toshi/3/1/3162.html,none,none,
14321,神奈川県,寒川町,一部地域で実施,2021/10/18,http://www.town.samukawa.kanagawa.jp/soshiki/toshikensetsu/toshikeikaku/tokei_kaihatsu/info/juukyohyouji/13760.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14321.html,
14341,神奈川県,大磯町,一部地域で実施,2021/10/18,http://www.town.oiso.kanagawa.jp/sangyo/juukyo/1358990249277.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14341.html,
14342,神奈川県,二宮町,一部地域で実施,2021/10/18,http://www.town.ninomiya.kanagawa.jp/kurashi_tetsuduki/kurashi/jutaku/1587520235248.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/14342.html,
14361,神奈川県,中井町,未実施,2021/10/18,none,none,none,
14362,神奈川県,大井町,未実施,2021/10/18,none,none,none,
14363,神奈川県,松田町,未実施,2021/10/18,none,none,none,
14364,神奈川県,山北町,未実施,2021/10/18,none,none,none,
14366,神奈川県,開成町,未実施,2021/10/18,none,none,none,
14382,神奈川県,箱根町,未実施,2021/10/18,none,none,none,
14383,神奈川県,真鶴町,未実施,2021/10/18,none,none,none,
14384,神奈川県,湯河原町,未実施,2021/10/18,none,none,none,
14401,神奈川県,愛川町,未実施,2021/10/18,none,none,none,
14402,神奈川県,清川村,未実施,2021/10/18,none,none,none,
15101,新潟県,新潟市 北区,一部地域で実施,2021/10/18,https://www.city.niigata.lg.jp/kurashi/jyutaku/hyoji/jukyo3.files/tyoumeiran290710.xls,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/15101.html,
15102,新潟県,新潟市 東区,一部地域で実施,2021/10/18,https://www.city.niigata.lg.jp/kurashi/jyutaku/hyoji/jukyo3.files/tyoumeiran290710.xls,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/15102.html,
15103,新潟県,新潟市 中央区,一部地域で実施,2021/10/18,https://www.city.niigata.lg.jp/kurashi/jyutaku/hyoji/jukyo3.files/tyoumeiran290710.xls,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/15103.html,
15104,新潟県,新潟市 江南区,一部地域で実施,2021/10/18,https://www.city.niigata.lg.jp/kurashi/jyutaku/hyoji/jukyo3.files/tyoumeiran290710.xls,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/15104.html,
15105,新潟県,新潟市 秋葉区,一部地域で実施,2021/10/18,https://www.city.niigata.lg.jp/kurashi/jyutaku/hyoji/jukyo3.files/tyoumeiran290710.xls,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/15105.html,
15106,新潟県,新潟市 南区,一部地域で実施,2021/10/18,https://www.city.niigata.lg.jp/kurashi/jyutaku/hyoji/jukyo3.files/tyoumeiran290710.xls,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/15106.html,
15107,新潟県,新潟市 西区,一部地域で実施,2021/10/18,https://www.city.niigata.lg.jp/kurashi/jyutaku/hyoji/jukyo3.files/tyoumeiran290710.xls,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/15107.html,
15108,新潟県,新潟市 西蒲区,未実施,2021/10/18,https://www.city.niigata.lg.jp/kurashi/jyutaku/hyoji/jukyo3.files/tyoumeiran290710.xls,none,none,
15202,新潟県,長岡市,一部地域で実施,2021/10/18,https://www.city.nagaoka.niigata.jp/kurashi/cate01/file/jyukyo-ichiran.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/15202.html,
15204,新潟県,三条市,一部地域で実施,2021/10/18,https://www.city.sanjo.niigata.jp/soshiki/shimimbu/shimimmadoguchika/madoguchi/madoguchi/4002.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/15204.html,
15205,新潟県,柏崎市,一部地域で実施,2021/10/18,https://www.city.kashiwazaki.lg.jp/material/files/group/15/img002013042_7.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/15205.html,
15206,新潟県,新発田市,一部地域で実施,2021/10/18,https://www.city.shibata.lg.jp/kurashi/koseki/jukyo/1000653.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/15206.html,
15208,新潟県,小千谷市,一部地域で実施,2021/10/18,https://www.city.ojiya.niigata.jp/soshiki/shimin/jukyohyoji-shinsei.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/15208.html,
15209,新潟県,加茂市,一部地域で実施,2021/10/18,https://www.city.minokamo.gifu.jp/shimin/contents.cfm?base_id=2605&mi_id=1&g1_id=1&g2_id=0,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/15209.html,
15210,新潟県,十日町市,未実施,2021/10/18,none,none,none,
15211,新潟県,見附市,一部地域で実施,2021/10/18,https://www.city.mitsuke.niigata.jp/secure/19598/20180401jyuukyo.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/15211.html,
15212,新潟県,村上市,一部地域で実施,2021/10/18,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/15212.html,
15213,新潟県,燕市,一部地域で実施,2021/10/18,https://www.city.tsubame.niigata.jp/material/files/group/7/100584837.xls,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/15213.html,
15216,新潟県,糸魚川市,一部地域で実施,2021/10/18,https://www.city.itoigawa.lg.jp/5486.htm,none,https://saigai.gsi.go.jp/jusho/view/pref/city/15216.html,
15217,新潟県,妙高市,一部地域で実施,2021/10/18,https://www.city.myoko.niigata.jp/docs/780.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/15217.html,
15218,新潟県,五泉市,一部地域で実施,2021/10/18,https://www.city.gosen.lg.jp/life_procedures/2/2/2801.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/15218.html,
15222,新潟県,上越市,一部地域で実施,2021/10/18,https://www.city.joetsu.niigata.jp/soshiki/shiminka/lifeguide-jyuukyo-1-1.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/15222.html,
15223,新潟県,阿賀野市,一部地域で実施,2021/10/18,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/15223.html,
15224,新潟県,佐渡市,未実施,2021/10/18,none,none,none,
15225,新潟県,魚沼市,未実施,2021/10/18,none,none,none,
15226,新潟県,南魚沼市,未実施,2021/10/18,none,none,none,
15227,新潟県,胎内市,一部地域で実施,2021/10/18,http://www.city.tainai.niigata.jp/kurashi/koseki/jukyohyouzi.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/15227.html,
15307,新潟県,聖籠町,未実施,2021/10/18,none,none,none,
15342,新潟県,弥彦村,未実施,2021/10/18,none,none,none,
15361,新潟県,田上町,未実施,2021/10/18,none,none,none,
15385,新潟県,阿賀町,未実施,2021/10/18,none,none,none,
15405,新潟県,出雲崎町,未実施,2021/10/18,none,none,none,
15461,新潟県,湯沢町,未実施,2021/10/18,none,none,none,
15482,新潟県,津南町,未実施,2021/10/18,none,none,none,
15504,新潟県,刈羽村,未実施,2021/10/18,none,none,none,
15581,新潟県,関川村,未実施,2021/10/18,none,none,none,
15586,新潟県,粟島浦村,未実施,2021/10/18,none,none,none,
16201,富山県,富山市,一部地域で実施,2021/10/18,https://www.city.toyama.toyama.jp/data/open/cnt/3/218/1/tyoumei.pdf?20180115104755,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/16201.html,
16202,富山県,高岡市,一部地域で実施,2021/10/18,https://www.city.takaoka.toyama.jp/kyodo/kurashi/jutaku/jukyo/jisshikuiki/index.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/16202.html,
16204,富山県,魚津市,一部地域で実施,2021/10/18,https://www.city.uozu.toyama.jp/guide/svGuideDtl.aspx?servno=11441,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/16204.html,
16205,富山県,氷見市,一部地域で実施,2021/10/18,https://www.city.himi.toyama.jp/gyosei/soshiki/toshikeikaku/1/1297.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/16205.html,
16206,富山県,滑川市,一部地域で実施,2021/10/18,,none,https://saigai.gsi.go.jp/jusho/view/pref/city/16206.html,
16207,富山県,黒部市,未実施,2021/10/18,none,none,none,
16208,富山県,砺波市,一部地域で実施,2021/10/18,https://www.city.tonami.toyama.jp/info/1492743204.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/16208.html,
16209,富山県,小矢部市,一部地域で実施,2021/10/18,http://www.city.oyabe.toyama.jp/ikkrwebBrowse/material/files/group/14/20180730002.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/16209.html,
16210,富山県,南砺市,未実施,2021/10/18,none,none,none,
16211,富山県,射水市,一部地域で実施,2021/10/18,https://www.city.imizu.toyama.jp/faq/svFaqDtl.aspx?servno=438,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/16211.html,
16321,富山県,舟橋村,未実施,2021/10/18,none,none,none,
16322,富山県,上市町,未実施,2021/10/18,none,none,none,
16323,富山県,立山町,未実施,2021/10/18,none,none,none,
16342,富山県,入善町,未実施,2021/10/18,none,none,none,
16343,富山県,朝日町,未実施,2021/10/18,none,none,none,
17201,石川県,金沢市,一部地域で実施,2021/10/18,https://www4.city.kanazawa.lg.jp/data/open/cnt/3/5245/1/juukyohyoujitikuitirann.pdf?20201029094702,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/17201.html,
17202,石川県,七尾市,未実施,2021/10/18,none,none,none,
17203,石川県,小松市,未実施,2021/10/18,https://faq1.city.komatsu.lg.jp/faq/detail.aspx?id=1525,none,none,
17204,石川県,輪島市,未実施,2021/10/18,none,none,none,
17205,石川県,珠洲市,未実施,2021/10/18,none,none,none,
17206,石川県,加賀市,未実施,2021/10/18,none,none,none,
17207,石川県,羽咋市,未実施,2021/10/18,none,none,none,
17209,石川県,かほく市,未実施,2021/10/18,none,none,none,
17210,石川県,白山市,未実施,2021/10/18,none,none,none,
17211,石川県,能美市,未実施,2021/10/18,none,none,none,
17212,石川県,野々市市,一部地域で実施,2021/10/18,https://www.city.nonoichi.lg.jp/life/1/2/16/,none,https://saigai.gsi.go.jp/jusho/view/pref/city/17212.html,
17324,石川県,川北町,未実施,2021/10/18,none,none,none,
17361,石川県,津幡町,未実施,2021/10/18,none,none,none,
17365,石川県,内灘町,未実施,2021/10/18,none,none,none,
17384,石川県,志賀町,未実施,2021/10/18,none,none,none,
17386,石川県,宝達志水町,未実施,2021/10/18,none,none,none,
17407,石川県,中能登町,未実施,2021/10/18,none,none,none,
17461,石川県,穴水町,未実施,2021/10/18,none,none,none,
17463,石川県,能登町,未実施,2021/10/18,none,none,none,
18201,福井県,福井市,一部地域で実施,2021/10/18,https://www.city.fukui.lg.jp/kurasi/todoke/jyukyo/p001552.html#kuiki,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/18201.html,
18202,福井県,敦賀市,一部地域で実施,2021/10/18,https://www.city.tsuruga.lg.jp/kurashi/kensetsu_jutaku/tetsuzuki/jukyobango/jukyohyoji.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/18202.html,
18204,福井県,小浜市,一部地域で実施,2021/10/18,https://www1.city.obama.fukui.jp/kurashi/koseki-juminhyoto/4920.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/18204.html,
18205,福井県,大野市,一部地域で実施,2021/10/18,https://www.city.ono.fukui.jp/shisei/kouho-koucho/kouho-ono/kohobkno/s41shisei.files/s41_10.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/18205.html,
